segment_id,date,target,label_tier,label_confidence,hazard,label_source,event_id,persist_day,snap_dist_m,seg_lon,seg_lat,p_cal,rain_3d_mm,api_mm,slope_mean_deg,spatial_fold
SEG288455,2016-08-09,1,bronze,0.5197,landslide,coolr_glc,GLC-10008,0,1076.9,88.12911806281525,26.79311037704701,0.01704084392750879,8.425466799999413,181.5766203699856,17.486175537109375,3
SEG288455,2016-08-10,1,bronze,0.4158,landslide,coolr_glc,GLC-10008,1,1076.9,88.12911806281525,26.79311037704701,0.01704084392750879,21.188045000002603,178.00759680074415,17.486175537109375,3
SEG288487,2016-08-09,1,bronze,0.5088,landslide,coolr_glc,GLC-10008,0,1518.3,88.12361520705358,26.79674826842227,0.01704084392750879,8.425466799999413,181.5766203699856,23.910730361938477,3
SEG288487,2016-08-10,1,bronze,0.4071,landslide,coolr_glc,GLC-10008,1,1518.3,88.12361520705358,26.79674826842227,0.01704084392750879,21.188045000002603,178.00759680074415,23.910730361938477,3
SEG288490,2016-08-09,1,bronze,0.5362,landslide,coolr_glc,GLC-10008,0,855.1,88.13103496929159,26.800438607894538,0.01704084392750879,8.425466799999413,181.5766203699856,20.348472595214844,3
SEG288490,2016-08-10,1,bronze,0.429,landslide,coolr_glc,GLC-10008,1,855.1,88.13103496929159,26.800438607894538,0.01704084392750879,21.188045000002603,178.00759680074415,20.348472595214844,3
SEG288490,2016-08-11,1,bronze,0.429,landslide,coolr_glc,GLC-10008,2,855.1,88.13103496929159,26.800438607894538,0.01704084392750879,49.19400200000018,198.39726105668467,20.348472595214844,3
SEG289561,2010-06-16,1,bronze,0.4504,landslide,coolr_glc,GLC-1993,0,630.2,88.31396302861225,26.801995484724728,0.01704084392750879,0.0,81.08156852697273,2.157399892807007,1
SEG289581,2010-06-18,1,bronze,0.2816,landslide,coolr_glc,GLC-1993,2,469.5,88.31296026370688,26.804223755897198,0.01704084392750879,87.49991500000033,151.64217220122973,1.5926105976104736,1
SEG289589,2010-06-16,1,bronze,0.2596,landslide,coolr_glc,GLC-1993,0,571.8,88.31072428519556,26.80570073573586,0.01704084392750879,0.0,81.08156852697273,1.0972065925598145,1
SEG289590,2010-06-16,1,bronze,0.2802,landslide,coolr_glc,GLC-1993,0,519.0,88.31125051275998,26.805793631255874,0.01704084392750879,0.0,81.08156852697273,1.041350245475769,1
SEG289592,2010-06-16,1,bronze,0.3435,landslide,coolr_glc,GLC-1993,0,458.2,88.31184969630736,26.805921151490377,0.01704084392750879,0.0,81.08156852697273,1.03018319606781,1
SEG289609,2010-06-16,1,bronze,0.2776,landslide,coolr_glc,GLC-1993,0,502.5,88.31122850107572,26.8064453004397,0.01704084392750879,0.0,81.08156852697273,1.18652606010437,1
SEG289611,2010-06-16,1,bronze,0.2996,landslide,coolr_glc,GLC-1993,0,573.1,88.31043633776099,26.806977222801688,0.01704084392750879,0.0,81.08156852697273,1.4467328786849976,1
SEG290032,2010-06-16,1,bronze,0.502,landslide,coolr_glc,GLC-1993,0,379.6,88.31599600586216,26.810708827900108,0.01704084392750879,0.0,81.08156852697273,3.335672616958618,1
SEG302613,2017-07-05,1,silver,0.4621,landslide,coolr_glc,GLC-9955,2,617.2,87.05125069593542,27.1635004043587,0.01704084392750879,19.60294369999974,97.88555613789816,12.581562995910645,1
SEG302614,2017-07-04,1,silver,0.4596,landslide,coolr_glc,GLC-9955,1,627.0,87.05131359486403,27.16334252659711,0.01704084392750879,28.04890669999986,86.90849254119365,14.222413063049316,1
SEG302614,2017-07-05,1,silver,0.4596,landslide,coolr_glc,GLC-9955,2,627.0,87.05131359486403,27.16334252659711,0.01704084392750879,19.60294369999974,97.88555613789816,14.222413063049316,1
SEG302625,2011-07-05,1,silver,0.7957,landslide,coolr_glc,GLC-3714,2,402.7,87.04839583799455,27.168605295485833,0.01704084392750879,35.40960600000017,96.09573364502334,17.354751586914062,1
SEG302625,2017-07-04,1,silver,0.4363,landslide,coolr_glc,GLC-9955,1,681.5,87.04839583799455,27.168605295485833,0.01704084392750879,28.04890669999986,86.90849254119365,17.354751586914062,1
SEG302628,2017-07-04,1,silver,0.4453,landslide,coolr_glc,GLC-9955,1,654.6,87.04971594861307,27.171046766097856,0.01704084392750879,28.04890669999986,86.90849254119365,13.345647811889648,1
SEG302632,2011-07-04,1,silver,0.8,landslide,coolr_glc,GLC-3714,1,356.7,87.04429497663457,27.172248156866438,0.01704084392750879,42.799715000000106,104.45188439676451,21.026859283447266,1
SEG302633,2011-07-04,1,silver,0.592,landslide,coolr_glc,GLC-3714,1,67.1,87.04827030715481,27.17270538068999,0.01704084392750879,42.799715000000106,104.45188439676451,18.8769588470459,1
SEG302635,2011-07-04,1,silver,0.8,landslide,coolr_glc,GLC-3714,1,159.8,87.04794957704446,27.17363683581262,0.01704084392750879,42.799715000000106,104.45188439676451,14.95909595489502,1
