segment_id,date,target,label_tier,label_confidence,hazard,label_source,event_id,persist_day,snap_dist_m,seg_lon,seg_lat,p_cal,rain_3d_mm,api_mm,slope_mean_deg,spatial_fold
SEG303067,2024-07-02,0,negative,0.7,none,hard_negative_matched,,0,,87.20980401375856,27.384876415162054,0.38666666666666666,0.0,135.17583796275295,15.428311347961426,2
SEG283599,2016-07-22,0,negative,0.7,none,hard_negative_matched,,0,,87.95278371771893,27.000408654647043,0.38666666666666666,186.8371380000026,234.03916456299677,18.97282600402832,3
SEG305390,2009-10-15,0,negative,0.7,none,hard_negative_matched,,0,,87.30518415443173,27.560894697128436,0.38666666666666666,0.0,85.69020329054828,25.140283584594727,0
SEG292347,2023-10-08,0,negative,0.7,none,hard_negative_matched,,0,,88.14689944296677,26.91323076755673,0.38666666666666666,3.2116392699972494,89.49613902530874,13.43628215789795,3
SEG283625,2025-09-05,0,negative,0.7,none,hard_negative_matched,,0,,87.94679157750836,27.018688652297914,0.38666666666666666,31.076623000000836,104.35342466980062,20.290536880493164,3
SEG282276,2007-10-04,0,negative,0.7,none,hard_negative_matched,,0,,87.84279381802789,26.938298644822765,0.38666666666666666,5.514364700000442,61.461727876824646,15.93922519683838,3
SEG288519,2012-08-02,0,negative,0.7,none,hard_negative_matched,,0,,88.1353587038211,26.829678096488024,0.38666666666666666,36.54644620000181,209.96277900841827,21.785663604736328,3
SEG281732,2009-09-04,0,negative,0.7,none,hard_negative_matched,,0,,87.96093872570053,26.8824329779693,0.38666666666666666,44.192796800001815,175.578389491215,22.399080276489254,3
SEG292454,2013-08-18,0,negative,0.7,none,hard_negative_matched,,0,,88.1107366895037,26.9263303198419,0.38666666666666666,138.15190500000244,259.61279297489983,19.387895584106445,3
SEG292559,2025-09-05,0,negative,0.7,none,hard_negative_matched,,0,,88.09675642660784,26.92866492596007,0.38666666666666666,31.024624999998196,132.43699674629818,16.430213928222656,3
SEG282088,2011-08-20,0,negative,0.7,none,hard_negative_matched,,0,,87.94978008136785,26.901894735882745,0.38666666666666666,0.0,151.38889236705901,9.664122581481934,3
SEG282799,2021-07-03,0,negative,0.7,none,hard_negative_matched,,0,,87.5462344042058,26.851165222886475,0.38666666666666666,71.36744440000257,173.6509741262168,22.571922302246097,3
SEG307163,2017-10-06,0,negative,0.7,none,hard_negative_matched,,0,,87.75141498062914,27.3698342059285,0.38666666666666666,0.0,58.62392766206074,19.37523078918457,1
SEG289116,2022-07-22,0,negative,0.7,none,hard_negative_matched,,0,,88.1396163145098,26.902475447060013,0.38666666666666666,65.54099799999676,124.41884589945619,15.926485061645508,3
SEG292489,2018-09-12,0,negative,0.7,none,hard_negative_matched,,0,,88.12019142734178,26.928331844972167,0.38666666666666666,56.54708700000265,157.69640499083073,17.88069725036621,3
SEG292466,2007-07-16,0,negative,0.7,none,hard_negative_matched,,0,,88.11980230529132,26.926498172287197,0.38666666666666666,81.61716799999977,230.7449142258292,19.03210067749023,3
SEG292336,2019-09-26,0,negative,0.7,none,hard_negative_matched,,0,,88.1051041431411,26.9077255845877,0.38666666666666666,18.018291000000318,135.60814014493434,20.03116226196289,3
SEG238335,2017-07-09,0,negative,0.7,none,hard_negative_matched,,0,,88.87020029333173,27.030712229927857,0.38666666666666666,45.49026000000231,140.7650618170147,18.450376510620117,0
SEG289854,2022-08-21,0,negative,0.7,none,hard_negative_matched,,0,,88.16489923175278,26.868399557213113,0.38666666666666666,87.12012200000026,189.0514359909607,28.341236114501953,3
SEG282447,2009-09-09,0,negative,0.7,none,hard_negative_matched,,0,,87.94720604966814,26.990098774658293,0.38666666666666666,65.22424199999841,164.46428575713048,21.49579620361328,3
SEG282438,2025-07-18,0,negative,0.7,none,hard_negative_matched,,0,,87.99035735562879,26.989594888825742,0.38666666666666666,27.835142000003543,113.369829738447,13.835092544555664,3
SEG292507,2021-08-05,0,negative,0.7,none,hard_negative_matched,,0,,88.11584204427041,26.930547430603458,0.38666666666666666,17.156237499999406,200.8016078219796,23.153669357299805,3
SEG283751,2024-09-28,0,negative,0.7,none,hard_negative_matched,,0,,87.94355715319627,27.018615998490805,0.38666666666666666,109.78583860000072,184.75359847658046,21.55980110168457,3
SEG229147,2012-09-23,0,negative,0.7,none,hard_negative_matched,,0,,89.65100355303298,27.457041648218738,0.38666666666666666,97.57523200000014,113.72225796844073,13.075249671936035,4
SEG282472,2023-07-21,0,negative,0.7,none,hard_negative_matched,,0,,87.94381624618651,27.01508431550232,0.38666666666666666,17.16674680000142,192.71714384761856,16.751441955566406,3
SEG302287,2016-08-10,0,negative,0.7,none,hard_negative_matched,,0,,87.2106413825686,26.915076967537495,0.38666666666666666,52.32255050000094,178.85058475597802,19.063129425048828,1
